blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
2,11,experiment,09,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265970.3228135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.5409021377563,None,1101.531800031662,None,2,0,0.8073770999908447,1101.531800031662,None,1102.411112189293,1103.430428981781,1102.444619178772,None,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,11,experiment,09,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.4734930992126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,12,experiment,09,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265977.2186472,,,,,,,,,,1109.3354630470276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.6708011627197,None,1108.660474061966,None,1,1,0.5499920845031738,1108.660474061966,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,13,experiment,09,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265978.9913042,,,,,,,,,,1111.1088800430298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.565276145935,None,1110.554668188095,None,1,1,0.42325782775878906,1110.554668188095,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,14,experiment,09,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265980.645456,,,,,,,,,,1112.7622702121735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.3385531902313,None,1112.328428030014,None,2,1,0.32959508895874023,1112.328428030014,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,15,experiment,09,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265982.4755418,,,,,,,,,,1114.5936260223389,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.9915771484375,None,1113.980838060379,None,2,1,0.4700479507446289,1113.980838060379,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,16,experiment,09,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265984.725026,,,,,,,,,,1116.842814207077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.8249111175537,None,1115.8143141269684,None,2,1,0.9357340335845947,1115.8143141269684,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,17,experiment,09,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265986.5554845,,,,,,,,,,1118.6730949878693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.07218003273,None,1118.0606951713562,None,2,1,0.46426987648010254,1118.0606951713562,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,18,experiment,09,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265988.3261614,,,,,,,,,,1120.44384598732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.9021661281586,None,1119.8909060955048,None,2,1,0.43530797958374023,1119.8909060955048,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,19,experiment,09,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265990.2780917,,,,,,,,,,1122.394730091095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.6731951236725,None,1121.6623680591583,None,1,1,0.6078431606292725,1121.6623680591583,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,20,experiment,09,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265991.9904423,,,,,,,,,,1124.1076200008392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.6243569850922,None,1123.613673210144,None,2,1,0.36420202255249023,1123.613673210144,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,21,experiment,09,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265993.6440694,,,,,,,,,,1125.7616410255432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.337086200714,None,1125.3270471096039,None,2,1,0.31383609771728516,1125.3270471096039,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,22,experiment,09,sitting,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265995.3576732,,,,,,,,,,1127.4753642082214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.9909510612488,None,1126.981225013733,None,2,1,0.34870409965515137,1126.981225013733,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,23,experiment,09,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265997.1292036,,,,,,,,,,1129.246356010437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.7046570777893,None,1128.6938931941986,None,1,1,0.4427769184112549,1128.6938931941986,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,24,experiment,09,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637265998.903247,,,,,,,,,,1131.0200181007385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.4760401248932,None,1130.4653580188751,None,2,1,0.420518159866333,1130.4653580188751,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,25,experiment,09,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,24,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266000.7346432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.8229650259018,1133.8415970802307,1132.8560659885406,None,,,,,,,,,,,,,1131.250104188919,None,1132.2396790981293,None,2,0,0.4661130905151367,1132.2396790981293,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,25,experiment,09,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.8538491725922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,26,experiment,09,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266008.0478737,,,,,,,,,,1140.1646101474762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.0837771892548,None,1139.0738501548767,None,1,1,0.9663619995117188,1139.0738501548767,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,27,experiment,09,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266009.760592,,,,,,,,,,1141.878939151764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.3942790031433,None,1141.384330034256,None,1,1,0.35945916175842285,1141.384330034256,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,28,experiment,09,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266012.066676,,,,,,,,,,1144.1843750476837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.1082260608673,None,1143.0977730751038,None,1,1,0.9418859481811523,1143.0977730751038,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,29,experiment,09,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266013.7810938,,,,,,,,,,1145.8979601860046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.4138560295105,None,1145.403510093689,None,2,1,0.34019899368286133,1145.403510093689,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,30,experiment,09,sitting,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266015.553001,,,,,,,,,,1147.6701781749725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.1279001235962,None,1147.1172840595245,None,1,1,0.4457840919494629,1147.1172840595245,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,31,experiment,09,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266017.3279898,,,,,,,,,,1149.4448001384735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.8995912075043,None,1148.888435125351,None,2,1,0.4216020107269287,1148.888435125351,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,32,experiment,09,sitting,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266018.9813488,,,,,,,,,,1151.0985140800476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.6741750240326,None,1150.6643240451813,None,1,1,0.32262611389160156,1150.6643240451813,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,33,experiment,09,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266020.634137,,,,,,,,,,1152.7515552043915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.3279781341553,None,1152.31702709198,None,2,1,0.3310661315917969,1152.31702709198,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,34,experiment,09,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,33,33,33,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266022.3534179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.9810140132904,None,1153.9710330963135,None,1,0,0.3736140727996826,1153.9710330963135,None,1154.4417480230331,1155.4603791236877,1154.474932193756,None,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,34,experiment,09,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.504075050354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,35,experiment,09,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266029.5415397,,,,,,,,,,1161.6594550609589,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.701003074646,None,1160.690041065216,None,1,1,0.8746349811553955,1160.690041065216,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,36,experiment,09,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266031.3133059,,,,,,,,,,1163.4310450553894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.8888111114502,None,1162.8780000209808,None,1,1,0.45172905921936035,1162.8780000209808,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,37,experiment,09,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266033.0849664,,,,,,,,,,1165.2019691467285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.6603741645813,None,1164.6494290828705,None,2,1,0.44000792503356934,1164.6494290828705,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,38,experiment,09,sitting,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266034.8572814,,,,,,,,,,1166.9750821590424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.431351184845,None,1166.4213690757751,None,2,1,0.43572115898132324,1166.4213690757751,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,39,experiment,09,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266036.7523658,,,,,,,,,,1168.8691840171814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.2046329975128,None,1168.1945390701294,None,1,1,0.5350611209869385,1168.1945390701294,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
2,40,experiment,09,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637266038.7012355,,,,,,,,,,1170.8198301792145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.098963022232,None,1170.0881490707397,None,1,1,0.5973269939422607,1170.0881490707397,None,,,,,,,,,,,,,0025,001,09,2021_Nov_18_1358,task-switching-replication,2021.2.3,60.05323360503757,
